,Airline,Departure_time,Time_of_arrival,Duration,Source,Destination,Meal_availability,Number_of_stops,Price
4954,IndiGo,12:10,18:15,6h 05m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4955,IndiGo,13:55,20:10,6h 15m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4956,IndiGo,17:45,00:05,6h 20m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4957,IndiGo,12:10,19:25,7h 15m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4958,IndiGo,10:05,17:45,7h 40m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4959,IndiGo,13:55,21:40,7h 45m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4960,IndiGo,06:15,14:15,8h 00m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4961,IndiGo,07:20,15:25,8h 05m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4962,IndiGo,07:40,16:00,8h 20m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4963,IndiGo,06:25,15:25,9h 00m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4964,IndiGo,12:10,21:10,9h 00m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4965,IndiGo,13:55,23:05,9h 10m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4966,IndiGo,07:20,16:45,9h 25m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4967,IndiGo,10:05,19:40,9h 35m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4968,IndiGo,13:00,22:50,9h 50m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4969,IndiGo,20:50,06:45,9h 55m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4970,IndiGo,07:40,17:50,10h 10m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4971,IndiGo,06:25,16:45,10h 20m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4972,IndiGo,12:10,22:35,10h 25m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4973,IndiGo,07:20,18:15,10h 55m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4974,Air Asia,09:40,22:25,12h 45m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,734"
4975,Go First,21:20,23:40,2h 20m,Jaipur,Bangalore,eCash 250,Non Stop,"7,735"
4976,Go First,18:30,00:05,5h 35m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,735"
4977,Go First,10:50,19:45,8h 55m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,735"
4978,Go First,10:50,00:05,13h 15m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,735"
4979,Go First,18:30,07:45,13h 15m,Jaipur,Bangalore,No Meal Fare,1 Stop,"7,735"
4980,IndiGo,06:30,09:00,2h 30m,Jaipur,Bangalore,eCash 250,Non Stop,"7,736"
4981,IndiGo,10:50,13:20,2h 30m,Jaipur,Bangalore,eCash 250,Non Stop,"7,736"
4982,IndiGo,18:00,20:40,2h 40m,Jaipur,Bangalore,eCash 250,Non Stop,"7,736"
4983,Air Asia,11:50,15:40,3h 50m,Jaipur,Bangalore,eCash 250,1 Stop,"7,737"
4984,Air Asia,09:40,14:00,4h 20m,Jaipur,Bangalore,eCash 250,1 Stop,"7,737"
4985,IndiGo,13:55,01:05,11h 10m,Jaipur,Bangalore,No Meal Fare,1 Stop,"8,383"
4986,Air India,14:00,08:55,18h 55m,Jaipur,Bangalore,Free Meal,2 Stop(s),"9,524"
4987,Air India,14:00,12:30,22h 30m,Jaipur,Bangalore,Free Meal,2 Stop(s),"9,524"
4988,Air India,14:00,16:15,26h 15m,Jaipur,Bangalore,Free Meal,2 Stop(s),"9,524"
4989,IndiGo,17:45,04:30,10h 45m,Jaipur,Bangalore,No Meal Fare,1 Stop,"9,994"
4990,Go First,08:20,22:15,13h 55m,Jaipur,Bangalore,No Meal Fare,1 Stop,"10,020"
4991,Air India,14:00,23:55,9h 55m,Jaipur,Bangalore,Free Meal,2 Stop(s),"10,102"
4992,Air India,14:00,19:00,5h 00m,Jaipur,Bangalore,No Meal Fare,1 Stop,"10,151"
4993,Air India,14:00,07:55,17h 55m,Jaipur,Bangalore,No Meal Fare,1 Stop,"10,151"
4994,Air India,14:00,11:10,21h 10m,Jaipur,Bangalore,No Meal Fare,1 Stop,"10,151"
4995,IndiGo,19:35,01:05,5h 30m,Jaipur,Bangalore,No Meal Fare,1 Stop,"10,676"
4996,IndiGo,07:40,13:45,6h 05m,Jaipur,Bangalore,No Meal Fare,1 Stop,"10,676"
4997,SpiceJet,08:00,17:00,9h 00m,Jaipur,Bangalore,No Meal Fare,1 Stop,"11,095"
4998,Air India,08:50,16:15,7h 25m,Jaipur,Bangalore,No Meal Fare,1 Stop,"11,359"
4999,Air India,08:50,08:55,24h 05m,Jaipur,Bangalore,No Meal Fare,1 Stop,"11,359"
5000,Air India,08:50,12:30,27h 40m,Jaipur,Bangalore,No Meal Fare,1 Stop,"11,359"
5001,Air India,14:00,11:20,21h 20m,Jaipur,Bangalore,No Meal Fare,3 Stop(s),"11,792"
5002,Air India,14:00,11:20,21h 20m,Jaipur,Bangalore,Free Meal,4 Stop(s),"12,569"
5003,Air India,14:00,14:25,24h 25m,Jaipur,Bangalore,No Meal Fare,3 Stop(s),"12,569"
5004,Air India,14:00,14:25,24h 25m,Jaipur,Bangalore,No Meal Fare,3 Stop(s),"12,569"
5005,Air India,14:00,18:30,28h 30m,Jaipur,Bangalore,No Meal Fare,3 Stop(s),"12,632"
5006,Air India,14:00,18:30,28h 30m,Jaipur,Bangalore,No Meal Fare,3 Stop(s),"12,632"
5007,Air India,14:00,18:30,28h 30m,Jaipur,Bangalore,No Meal Fare,3 Stop(s),"12,632"
5008,Air India,14:00,18:30,28h 30m,Jaipur,Bangalore,No Meal Fare,3 Stop(s),"12,632"
5009,Air India,08:50,23:55,15h 05m,Jaipur,Bangalore,No Meal Fare,1 Stop,"12,724"
5010,Air India,14:00,22:20,32h 20m,Jaipur,Bangalore,No Meal Fare,3 Stop(s),"13,105"
5011,Air India,14:00,22:20,32h 20m,Jaipur,Bangalore,No Meal Fare,3 Stop(s),"13,105"
5012,Air India,14:00,22:20,32h 20m,Jaipur,Bangalore,No Meal Fare,3 Stop(s),"13,105"
5013,Air India,14:00,22:20,32h 20m,Jaipur,Bangalore,No Meal Fare,4 Stop(s),"13,105"
5014,Air India,14:00,08:55,18h 55m,Jaipur,Bangalore,No Meal Fare,2 Stop(s),"14,249"
5015,Air India,14:00,08:55,18h 55m,Jaipur,Bangalore,No Meal Fare,2 Stop(s),"14,249"
5016,Air India,14:00,12:30,22h 30m,Jaipur,Bangalore,No Meal Fare,2 Stop(s),"14,249"
5017,Air India,14:00,12:30,22h 30m,Jaipur,Bangalore,No Meal Fare,2 Stop(s),"14,249"
5018,Air India,14:00,16:15,26h 15m,Jaipur,Bangalore,No Meal Fare,2 Stop(s),"14,249"
5019,Air India,14:00,16:15,26h 15m,Jaipur,Bangalore,No Meal Fare,2 Stop(s),"14,249"
5020,Air India,14:00,16:15,26h 15m,Jaipur,Bangalore,No Meal Fare,3 Stop(s),"14,249"
5021,Go First,18:30,23:15,4h 45m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,733"
5022,Go First,10:50,23:15,12h 25m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,733"
5023,Go First,18:30,07:40,13h 10m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,733"
5024,Air Asia,09:40,17:25,7h 45m,Jaipur,Chennai,No Meal Fare,2 Stop(s),"7,734"
5025,SpiceJet,09:35,19:10,9h 35m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,734"
5026,IndiGo,10:05,12:40,2h 35m,Jaipur,Chennai,eCash 250,Non Stop,"7,736"
5027,IndiGo,13:55,18:55,5h 00m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5028,IndiGo,18:00,23:00,5h 00m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5029,IndiGo,06:30,11:40,5h 10m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5030,IndiGo,10:50,16:10,5h 20m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5031,IndiGo,12:10,17:30,5h 20m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5032,IndiGo,06:15,11:45,5h 30m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5033,IndiGo,19:35,01:10,5h 35m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5034,IndiGo,06:25,12:10,5h 45m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5035,IndiGo,17:45,23:55,6h 10m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5036,IndiGo,07:15,13:35,6h 20m,Jaipur,Chennai,eCash 250,1 Stop,"7,736"
5037,IndiGo,12:10,19:25,7h 15m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5038,IndiGo,13:55,21:10,7h 15m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5039,IndiGo,07:20,15:05,7h 45m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5040,IndiGo,07:15,15:10,7h 55m,Jaipur,Chennai,eCash 250,1 Stop,"7,736"
5041,IndiGo,06:25,15:05,8h 40m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5042,IndiGo,10:50,19:35,8h 45m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5043,IndiGo,06:15,15:20,9h 05m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5044,IndiGo,06:30,16:10,9h 40m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5045,IndiGo,13:00,22:50,9h 50m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5046,IndiGo,07:20,17:30,10h 10m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5047,IndiGo,10:50,21:05,10h 15m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5048,IndiGo,06:25,17:30,11h 05m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5049,IndiGo,07:40,18:55,11h 15m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5050,IndiGo,13:55,01:10,11h 15m,Jaipur,Chennai,No Meal Fare,1 Stop,"7,736"
5051,IndiGo,07:15,18:45,11h 30m,Jaipur,Chennai,eCash 250,1 Stop,"7,736"
5052,IndiGo,13:55,23:35,9h 40m,Jaipur,Chennai,No Meal Fare,1 Stop,"9,028"
5053,Air India,14:00,23:35,9h 35m,Jaipur,Chennai,Free Meal,2 Stop(s),"9,524"
5054,Air India,14:00,08:55,18h 55m,Jaipur,Chennai,Free Meal,2 Stop(s),"9,524"
5055,Air India,14:00,12:40,22h 40m,Jaipur,Chennai,Free Meal,2 Stop(s),"9,524"
5056,IndiGo,07:20,12:10,4h 50m,Jaipur,Chennai,No Meal Fare,1 Stop,"9,673"
5057,Air India,14:00,07:15,17h 15m,Jaipur,Chennai,No Meal Fare,1 Stop,"10,991"
5058,Air India,08:50,23:35,14h 45m,Jaipur,Chennai,No Meal Fare,1 Stop,"11,359"
5059,Air India,08:50,08:55,24h 05m,Jaipur,Chennai,No Meal Fare,1 Stop,"11,359"
5060,Air India,08:50,12:40,27h 50m,Jaipur,Chennai,No Meal Fare,1 Stop,"11,359"
5061,IndiGo,12:10,22:55,10h 45m,Jaipur,Chennai,No Meal Fare,1 Stop,"12,256"
5062,Air India,14:00,12:50,22h 50m,Jaipur,Chennai,No Meal Fare,3 Stop(s),"12,569"
5063,Air India,14:00,08:05,18h 05m,Jaipur,Chennai,No Meal Fare,2 Stop(s),"12,632"
5064,Air India,14:00,12:50,22h 50m,Jaipur,Chennai,No Meal Fare,2 Stop(s),"12,632"
5065,Air India,14:00,12:50,22h 50m,Jaipur,Chennai,No Meal Fare,2 Stop(s),"12,632"
5066,Air India,14:00,08:05,18h 05m,Jaipur,Chennai,No Meal Fare,3 Stop(s),"13,147"
5067,Air India,14:00,12:50,22h 50m,Jaipur,Chennai,No Meal Fare,3 Stop(s),"13,147"
5068,Air India,14:00,08:00,18h 00m,Jaipur,Chennai,No Meal Fare,3 Stop(s),"13,210"
5069,Air India,14:00,08:55,18h 55m,Jaipur,Chennai,No Meal Fare,2 Stop(s),"14,249"
5070,Air India,14:00,08:55,18h 55m,Jaipur,Chennai,No Meal Fare,2 Stop(s),"14,249"
5071,Air India,14:00,12:40,22h 40m,Jaipur,Chennai,No Meal Fare,2 Stop(s),"14,249"
5072,Air India,14:00,12:40,22h 40m,Jaipur,Chennai,No Meal Fare,2 Stop(s),"14,249"
5073,Air India,14:00,23:35,33h 35m,Jaipur,Chennai,No Meal Fare,2 Stop(s),"14,249"
5074,Air India,14:00,23:35,33h 35m,Jaipur,Chennai,No Meal Fare,2 Stop(s),"14,249"
5075,Air India,14:00,23:35,33h 35m,Jaipur,Chennai,No Meal Fare,3 Stop(s),"14,249"
5076,SpiceJet,20:15,22:10,1h 55m,Jaipur,Hyderabad,No Meal Fare,Non Stop,"6,265"
5077,IndiGo,06:15,08:10,1h 55m,Jaipur,Hyderabad,No Meal Fare,Non Stop,"6,266"
5078,IndiGo,17:45,20:05,2h 20m,Jaipur,Hyderabad,eCash 250,Non Stop,"6,266"
5079,IndiGo,21:30,07:50,10h 20m,Jaipur,Hyderabad,eCash 250,1 Stop,"6,266"
5080,Air Asia,11:50,13:40,1h 50m,Jaipur,Hyderabad,No Meal Fare,Non Stop,"6,267"
5081,IndiGo,07:15,15:25,8h 10m,Jaipur,Hyderabad,eCash 250,1 Stop,"6,754"
5082,Air India,14:00,23:35,9h 35m,Jaipur,Hyderabad,Free Meal,2 Stop(s),"7,907"
5083,Air India,14:00,10:10,20h 10m,Jaipur,Hyderabad,Free Meal,2 Stop(s),"7,907"
5084,Air India,14:00,11:55,21h 55m,Jaipur,Hyderabad,Free Meal,2 Stop(s),"7,907"
5085,Air India,14:00,20:05,30h 05m,Jaipur,Hyderabad,Free Meal,3 Stop(s),"7,907"
5086,IndiGo,07:20,12:00,4h 40m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,154"
5087,IndiGo,06:25,12:00,5h 35m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,154"
5088,IndiGo,12:10,17:45,5h 35m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,154"
5089,IndiGo,07:20,13:30,6h 10m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,154"
5090,IndiGo,06:25,13:30,7h 05m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,154"
5091,IndiGo,12:10,20:00,7h 50m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,154"
5092,IndiGo,07:20,15:25,8h 05m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,154"
5093,IndiGo,06:25,15:25,9h 00m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,154"
5094,IndiGo,07:20,17:45,10h 25m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,154"
5095,IndiGo,12:10,23:00,10h 50m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,154"
5096,IndiGo,19:35,00:05,4h 30m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,206"
5097,IndiGo,13:55,19:25,5h 30m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,206"
5098,IndiGo,07:40,13:50,6h 10m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,206"
5099,IndiGo,07:40,15:55,8h 15m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,206"
5100,IndiGo,13:55,00:05,10h 10m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,206"
5101,Air India,14:00,20:45,6h 45m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,311"
5102,Air India,14:00,22:35,8h 35m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,311"
5103,Air India,14:00,07:15,17h 15m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,311"
5104,IndiGo,13:00,23:35,10h 35m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,782"
5105,Air India,08:50,21:45,12h 55m,Jaipur,Hyderabad,No Meal Fare,2 Stop(s),"9,889"
5106,Air India,08:50,23:35,14h 45m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,889"
5107,Air India,08:50,10:10,25h 20m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"9,889"
5108,Air India,08:50,11:55,27h 05m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"10,309"
5109,Air India,14:00,20:05,30h 05m,Jaipur,Hyderabad,No Meal Fare,3 Stop(s),"11,227"
5110,IndiGo,10:50,16:00,5h 10m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"11,461"
5111,IndiGo,06:30,14:30,8h 00m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"11,461"
5112,IndiGo,10:50,19:40,8h 50m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"11,461"
5113,IndiGo,06:30,16:00,9h 30m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"11,461"
5114,IndiGo,10:05,20:40,10h 35m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"11,464"
5115,IndiGo,10:50,17:40,6h 50m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"11,514"
5116,IndiGo,06:30,17:40,11h 10m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"11,514"
5117,IndiGo,10:05,16:55,6h 50m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"11,621"
5118,IndiGo,06:30,12:05,5h 35m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"11,724"
5119,Air India,14:00,21:40,31h 40m,Jaipur,Hyderabad,No Meal Fare,3 Stop(s),"11,792"
5120,Air India,14:00,21:40,31h 40m,Jaipur,Hyderabad,No Meal Fare,3 Stop(s),"11,792"
5121,Air India,14:00,21:40,31h 40m,Jaipur,Hyderabad,No Meal Fare,3 Stop(s),"11,792"
5122,Air India,14:00,21:40,31h 40m,Jaipur,Hyderabad,No Meal Fare,3 Stop(s),"11,792"
5123,Air India,14:00,21:40,31h 40m,Jaipur,Hyderabad,No Meal Fare,4 Stop(s),"11,792"
5124,Air India,14:00,17:35,27h 35m,Jaipur,Hyderabad,Free Meal,4 Stop(s),"11,805"
5125,Air India,14:00,21:20,7h 20m,Jaipur,Hyderabad,No Meal Fare,2 Stop(s),"11,884"
5126,IndiGo,10:50,21:45,10h 55m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"12,039"
5127,IndiGo,10:05,18:25,8h 20m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"12,356"
5128,Air India,14:00,10:10,20h 10m,Jaipur,Hyderabad,No Meal Fare,2 Stop(s),"12,632"
5129,Air India,14:00,10:10,20h 10m,Jaipur,Hyderabad,No Meal Fare,2 Stop(s),"12,632"
5130,Air India,14:00,11:55,21h 55m,Jaipur,Hyderabad,No Meal Fare,2 Stop(s),"12,632"
5131,Air India,14:00,11:55,21h 55m,Jaipur,Hyderabad,No Meal Fare,2 Stop(s),"12,632"
5132,Air India,14:00,20:05,30h 05m,Jaipur,Hyderabad,No Meal Fare,3 Stop(s),"12,632"
5133,Air India,14:00,20:05,30h 05m,Jaipur,Hyderabad,No Meal Fare,4 Stop(s),"12,632"
5134,IndiGo,13:55,21:25,7h 30m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"12,724"
5135,Air India,14:00,15:20,25h 20m,Jaipur,Hyderabad,No Meal Fare,2 Stop(s),"12,798"
5136,Air India,14:00,09:45,19h 45m,Jaipur,Hyderabad,No Meal Fare,3 Stop(s),"13,409"
5137,Air India,14:00,20:15,30h 15m,Jaipur,Hyderabad,No Meal Fare,3 Stop(s),"13,409"
5138,Air India,14:00,20:15,30h 15m,Jaipur,Hyderabad,No Meal Fare,3 Stop(s),"13,409"
5139,Air India,14:00,20:15,30h 15m,Jaipur,Hyderabad,No Meal Fare,3 Stop(s),"13,409"
5140,Air India,14:00,10:10,20h 10m,Jaipur,Hyderabad,No Meal Fare,3 Stop(s),"13,777"
5141,Air India,14:00,09:45,19h 45m,Jaipur,Hyderabad,Free Meal,4 Stop(s),"13,987"
5142,Air India,14:00,20:15,30h 15m,Jaipur,Hyderabad,No Meal Fare,3 Stop(s),"13,987"
5143,Air India,08:50,18:40,9h 50m,Jaipur,Hyderabad,No Meal Fare,1 Stop,"15,244"
5144,Air Asia,09:40,16:35,6h 55m,Jaipur,Goa,No Meal Fare,2 Stop(s),"5,485"
5145,Air Asia,09:40,18:25,8h 45m,Jaipur,Goa,No Meal Fare,1 Stop,"5,485"
5146,Go First,10:50,15:40,4h 50m,Jaipur,Goa,No Meal Fare,1 Stop,"5,489"
5147,Go First,10:50,16:35,5h 45m,Jaipur,Goa,No Meal Fare,1 Stop,"5,489"
5148,Go First,18:30,06:50,12h 20m,Jaipur,Goa,No Meal Fare,1 Stop,"5,489"
5149,SpiceJet,10:00,14:25,4h 25m,Jaipur,Goa,eCash 250,1 Stop,"5,631"
5150,SpiceJet,08:00,15:15,7h 15m,Jaipur,Goa,No Meal Fare,1 Stop,"5,631"
5151,SpiceJet,06:25,14:25,8h 00m,Jaipur,Goa,No Meal Fare,1 Stop,"5,631"
5152,SpiceJet,10:00,19:10,9h 10m,Jaipur,Goa,No Meal Fare,1 Stop,"5,631"
5153,SpiceJet,06:25,19:10,12h 45m,Jaipur,Goa,No Meal Fare,1 Stop,"5,631"
5154,SpiceJet,10:00,07:25,21h 25m,Jaipur,Goa,No Meal Fare,1 Stop,"5,631"
5155,SpiceJet,06:25,07:25,25h 00m,Jaipur,Goa,No Meal Fare,1 Stop,"5,631"
5156,IndiGo,06:15,10:45,4h 30m,Jaipur,Goa,No Meal Fare,1 Stop,"6,266"
5157,IndiGo,06:25,11:30,5h 05m,Jaipur,Goa,No Meal Fare,1 Stop,"6,266"
5158,IndiGo,07:20,12:40,5h 20m,Jaipur,Goa,No Meal Fare,1 Stop,"6,266"
5159,IndiGo,12:10,18:00,5h 50m,Jaipur,Goa,No Meal Fare,1 Stop,"6,266"
5160,IndiGo,06:25,12:40,6h 15m,Jaipur,Goa,No Meal Fare,1 Stop,"6,266"
5161,IndiGo,12:10,19:20,7h 10m,Jaipur,Goa,No Meal Fare,1 Stop,"6,266"
5162,IndiGo,06:15,13:55,7h 40m,Jaipur,Goa,No Meal Fare,1 Stop,"6,266"
5163,IndiGo,07:20,15:30,8h 10m,Jaipur,Goa,No Meal Fare,1 Stop,"6,266"
5164,IndiGo,06:25,15:30,9h 05m,Jaipur,Goa,No Meal Fare,1 Stop,"6,266"
5165,IndiGo,07:20,18:00,10h 40m,Jaipur,Goa,No Meal Fare,1 Stop,"6,266"
5166,IndiGo,07:40,14:50,7h 10m,Jaipur,Goa,No Meal Fare,1 Stop,"6,754"
5167,IndiGo,13:55,21:20,7h 25m,Jaipur,Goa,No Meal Fare,1 Stop,"6,754"
5168,IndiGo,10:50,15:50,5h 00m,Jaipur,Goa,No Meal Fare,1 Stop,"7,243"
5169,IndiGo,06:30,11:40,5h 10m,Jaipur,Goa,No Meal Fare,1 Stop,"7,243"
5170,IndiGo,07:40,12:50,5h 10m,Jaipur,Goa,No Meal Fare,1 Stop,"7,243"
5171,IndiGo,06:30,12:30,6h 00m,Jaipur,Goa,No Meal Fare,1 Stop,"7,243"
5172,IndiGo,06:30,15:50,9h 20m,Jaipur,Goa,No Meal Fare,1 Stop,"7,243"
5173,IndiGo,10:50,20:50,10h 00m,Jaipur,Goa,No Meal Fare,1 Stop,"7,243"
5174,IndiGo,10:05,17:25,7h 20m,Jaipur,Goa,No Meal Fare,1 Stop,"7,731"
5175,Air India,14:00,06:50,16h 50m,Jaipur,Goa,No Meal Fare,1 Stop,"9,311"
5176,Air India,14:00,14:45,24h 45m,Jaipur,Goa,No Meal Fare,1 Stop,"9,311"
5177,Go First,08:20,11:40,3h 20m,Jaipur,Goa,eCash 250,1 Stop,"9,585"
5178,SpiceJet,20:15,08:00,11h 45m,Jaipur,Goa,No Meal Fare,1 Stop,"10,572"
5179,Air India,14:00,20:30,6h 30m,Jaipur,Goa,No Meal Fare,1 Stop,"10,939"
5180,IndiGo,21:15,08:40,11h 25m,Jaipur,Goa,No Meal Fare,1 Stop,"11,149"
5181,SpiceJet,20:15,14:50,18h 35m,Jaipur,Goa,No Meal Fare,1 Stop,"11,202"
5182,Air India,14:00,14:45,24h 45m,Jaipur,Goa,No Meal Fare,3 Stop(s),"11,792"
5183,Air India,14:00,14:45,24h 45m,Jaipur,Goa,No Meal Fare,3 Stop(s),"11,792"
5184,Air India,14:00,14:45,24h 45m,Jaipur,Goa,No Meal Fare,3 Stop(s),"11,792"
5185,Air India,14:00,20:30,30h 30m,Jaipur,Goa,No Meal Fare,3 Stop(s),"13,000"
5186,Air India,14:00,20:30,30h 30m,Jaipur,Goa,No Meal Fare,3 Stop(s),"13,000"
5187,Air India,14:00,20:30,30h 30m,Jaipur,Goa,No Meal Fare,3 Stop(s),"13,000"
5188,Air India,14:00,20:30,30h 30m,Jaipur,Goa,No Meal Fare,3 Stop(s),"13,000"
5189,Air India,14:00,20:30,30h 30m,Jaipur,Goa,No Meal Fare,4 Stop(s),"13,000"
5190,Air India,08:50,06:50,22h 00m,Jaipur,Goa,No Meal Fare,3 Stop(s),"13,774"
5191,Air India,08:50,20:30,11h 40m,Jaipur,Goa,No Meal Fare,3 Stop(s),"15,401"
5192,Air India,08:50,14:40,5h 50m,Jaipur,Goa,No Meal Fare,1 Stop,"21,964"
5193,Air Asia,11:50,19:25,7h 35m,Jaipur,Kolkata,No Meal Fare,1 Stop,"7,734"
5194,Air Asia,09:40,19:20,9h 40m,Jaipur,Kolkata,No Meal Fare,1 Stop,"7,734"
5195,Air Asia,11:50,01:35,13h 45m,Jaipur,Kolkata,eCash 250,2 Stop(s),"7,734"
5196,Air Asia,09:40,01:35,15h 55m,Jaipur,Kolkata,eCash 250,2 Stop(s),"7,734"
5197,Go First,19:45,21:55,2h 10m,Jaipur,Kolkata,eCash 250,Non Stop,"7,735"
5198,SpiceJet,10:10,12:45,2h 35m,Jaipur,Kolkata,eCash 250,Non Stop,"7,735"
5199,Go First,21:20,08:05,10h 45m,Jaipur,Kolkata,eCash 250,1 Stop,"7,735"
5200,Go First,10:50,23:40,12h 50m,Jaipur,Kolkata,No Meal Fare,1 Stop,"7,735"
5201,IndiGo,21:30,23:45,2h 15m,Jaipur,Kolkata,eCash 250,Non Stop,"7,736"
5202,IndiGo,07:15,09:45,2h 30m,Jaipur,Kolkata,eCash 250,Non Stop,"7,736"
5203,IndiGo,10:05,21:20,11h 15m,Jaipur,Kolkata,eCash 250,1 Stop,"7,736"
5204,SpiceJet,09:35,21:00,11h 25m,Jaipur,Kolkata,No Meal Fare,1 Stop,"9,180"
5205,IndiGo,13:55,22:00,8h 05m,Jaipur,Kolkata,No Meal Fare,1 Stop,"9,206"
5206,IndiGo,19:35,04:50,9h 15m,Jaipur,Kolkata,No Meal Fare,1 Stop,"9,206"
5207,Air India,14:00,22:20,8h 20m,Jaipur,Kolkata,Free Meal,2 Stop(s),"9,311"
5208,Air India,14:00,09:10,19h 10m,Jaipur,Kolkata,Free Meal,2 Stop(s),"9,524"
5209,Air India,14:00,19:10,29h 10m,Jaipur,Kolkata,Free Meal,2 Stop(s),"9,524"
5210,IndiGo,19:35,00:20,4h 45m,Jaipur,Kolkata,No Meal Fare,1 Stop,"9,574"
